run_id,traffic_seed,flight_id,start_x,start_y,start_z,goal_x,goal_y,goal_z,etd,speed
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,0,33,55,0,47,2,0,265.1619458151651,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,1,8,51,0,38,5,0,682.739639456441,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,2,50,20,0,3,47,0,1132.7967392824219,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,3,47,58,0,20,15,0,1419.3638416518775,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,4,58,58,0,4,17,0,400.68971724292237,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,5,9,0,0,59,42,0,1030.9639260894846,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,6,49,43,0,5,22,0,1023.6126439826379,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,7,58,20,0,10,11,0,1629.7288069962356,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,8,20,8,0,26,58,0,670.0894193237427,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,9,58,13,0,9,17,0,1714.5574785887975,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,10,57,18,0,5,26,0,355.61190665181954,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,11,51,30,0,0,39,0,1417.6630114325628,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,12,54,36,0,3,37,0,1267.888411602841,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,13,5,17,0,59,44,0,1268.7907657215321,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,14,58,9,0,37,54,0,618.196373209625,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,15,54,6,0,57,55,0,18.783635181651825,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,16,47,38,0,0,25,0,1368.7972995503094,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,17,2,53,0,55,29,0,1508.0639961503882,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,18,11,1,0,58,51,0,1072.3345533390782,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,19,13,55,0,59,14,0,116.31877283951202,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,20,53,8,0,18,55,0,1008.388843900985,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,21,5,59,0,43,20,0,1136.7562044857357,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,22,26,9,0,34,57,0,1436.487606333229,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,23,8,18,0,54,49,0,1102.569764040294,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,24,58,7,0,38,56,0,1318.7377394605328,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,25,58,13,0,24,51,0,1707.4157110067163,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,26,48,0,0,9,52,0,707.6847096324565,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,27,13,50,0,16,1,0,93.67680263274345,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,28,59,24,0,3,35,0,176.35033293772503,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,29,48,4,0,7,45,0,1495.4542006862102,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,30,0,59,0,58,48,0,1337.8675617550632,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,31,5,57,0,46,30,0,457.68718183402524,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,32,52,40,0,1,7,0,894.1068232023152,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,33,2,1,0,48,22,0,1282.2666272696192,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,34,8,59,0,1,9,0,219.67262140473193,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,35,32,7,0,51,57,0,281.10799539807084,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,36,53,15,0,1,52,0,1199.6270445203124,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,37,9,50,0,22,3,0,1263.71823187026,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,38,2,13,0,54,41,0,70.06029929363461,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,39,1,43,0,49,24,0,962.5131912929115,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,40,13,55,0,41,10,0,1179.9503819979006,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,41,54,34,0,0,3,0,1322.9531366071617,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,42,52,8,0,4,41,0,105.62932933110314,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,43,30,58,0,53,13,0,376.09845992449215,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,44,58,19,0,3,31,0,995.9085809190931,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,45,54,18,0,26,57,0,1333.452681435956,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,46,8,32,0,56,45,0,89.39334544621053,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,47,5,57,0,15,3,0,1603.388887944798,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,48,22,48,0,40,0,0,971.7157084672914,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,49,5,6,0,50,50,0,1626.5129063653892,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,50,0,18,0,51,10,0,1721.1231920694238,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,51,4,16,0,46,45,0,1048.245895777095,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,52,3,48,0,51,28,0,947.5506723723863,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,53,59,0,0,30,55,0,1655.2497182787963,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,54,59,3,0,0,31,0,1191.833761854258,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,55,58,27,0,9,48,0,946.8119790203401,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,56,42,32,0,2,2,0,1455.2583369909287,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,57,42,58,0,17,1,0,151.8328002564434,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,58,56,9,0,3,42,0,701.3791253932297,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,59,49,49,0,20,9,0,923.9004932941023,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,60,5,29,0,54,31,0,330.852076313628,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,61,2,22,0,59,56,0,11.384137361084946,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,62,59,7,0,38,57,0,1181.7033664028904,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,63,57,59,0,0,56,0,907.3152282666675,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,64,48,10,0,18,52,0,598.242309874425,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,65,50,12,0,1,49,0,1703.2445160821185,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,66,1,16,0,54,23,0,564.2285742908476,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,67,10,2,0,3,57,0,1055.6702040661257,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,68,37,2,0,48,49,0,1749.4937394094075,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,69,41,56,0,23,7,0,92.41832458615988,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,70,40,38,0,4,5,0,1296.120306170407,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,71,5,1,0,48,41,0,1586.537674693902,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,72,0,52,0,53,56,0,763.9715480282325,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,73,0,33,0,54,0,0,845.6582223213725,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,74,23,3,0,29,56,0,788.1669057669536,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,75,52,57,0,2,42,0,1621.639223514524,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,76,9,49,0,34,2,0,1663.1173670717787,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,77,50,2,0,33,50,0,1268.378504953662,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,78,2,2,0,53,8,0,1118.4035018029856,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,79,50,32,0,6,2,0,382.98011276048794,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,80,23,1,0,46,53,0,191.12090869472453,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,81,1,15,0,56,50,0,1080.8784619974288,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,82,59,41,0,10,31,0,663.0610373264623,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,83,9,4,0,59,42,0,360.6787464871816,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,84,22,5,0,55,59,0,1365.6158821883705,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,85,23,59,0,5,9,0,158.58315548778418,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,86,10,41,0,59,3,0,1572.7489431821487,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,87,11,17,0,47,57,0,749.1005729537707,10.0
