run_id,traffic_seed,flight_id,start_x,start_y,start_z,goal_x,goal_y,goal_z,etd,speed
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,0,57,13,0,8,46,0,369.0858107063871,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,1,7,49,0,56,23,0,410.11837963749974,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,2,38,50,0,42,1,0,151.43986949845075,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,3,14,10,0,42,49,0,680.506022149593,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,4,0,59,0,43,19,0,1242.2187836597705,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,5,17,10,0,54,46,0,528.744752180384,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,6,41,1,0,10,45,0,1162.7396707147107,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,7,55,35,0,7,9,0,1027.820356161161,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,8,19,59,0,50,6,0,756.5291513609185,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,9,50,3,0,2,46,0,392.1102795343505,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,10,31,7,0,16,56,0,849.4264771351051,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,11,1,40,0,55,53,0,800.439258048227,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,12,10,8,0,3,58,0,531.761407678995,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,13,1,49,0,53,34,0,1251.0679304167522,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,14,39,3,0,8,44,0,1568.5215409698117,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,15,43,54,0,25,0,0,976.2862302868472,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,16,8,2,0,2,50,0,1103.7262115843419,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,17,54,12,0,1,22,0,125.29710566568531,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,18,21,12,0,58,59,0,1649.509286038733,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,19,26,59,0,31,1,0,1315.1104447563066,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,20,11,36,0,57,56,0,1102.5178321281371,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,21,10,9,0,45,59,0,234.59615172006642,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,22,3,51,0,50,30,0,554.6180316203115,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,23,47,30,0,0,2,0,1508.613548282219,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,24,59,14,0,20,44,0,980.9912787009148,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,25,6,2,0,6,50,0,756.6540313739031,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,26,58,24,0,1,49,0,1065.013625080834,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,27,5,45,0,59,59,0,992.8781919768975,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,28,8,43,0,54,26,0,1763.7666550969052,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,29,42,55,0,47,1,0,1335.377147936729,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,30,8,1,0,56,3,0,709.811387154905,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,31,6,2,0,53,27,0,464.6159675962352,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,32,59,6,0,31,50,0,1110.1259313156004,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,33,59,23,0,1,49,0,472.35217635186285,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,34,0,27,0,49,1,0,1016.796854916589,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,35,50,44,0,4,22,0,1604.3586082405425,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,36,9,18,0,59,36,0,1359.4477911837855,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,37,6,9,0,45,52,0,1522.875434497235,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,38,0,16,0,52,43,0,387.021029592906,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,39,20,2,0,31,55,0,704.9284923464171,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,40,12,10,0,59,56,0,435.58663575023076,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,41,2,0,0,48,21,0,608.4754186644727,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,42,0,53,0,52,46,0,1408.6856039702539,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,43,53,0,0,7,14,0,764.9476046980957,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,44,9,0,0,53,21,0,236.26467608938094,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,45,7,25,0,58,19,0,408.3419875870482,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,46,54,10,0,10,59,0,1757.703973311345,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,47,56,5,0,26,57,0,1668.560224705109,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,48,2,18,0,48,41,0,1665.3169100618063,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,167,49,18,52,0,51,8,0,1116.270007913164,10.0
