run_id,traffic_seed,flight_id,start_x,start_y,start_z,goal_x,goal_y,goal_z,etd,speed
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,0,0,59,0,27,3,0,1732.8444232534462,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,1,6,54,0,54,27,0,1446.2710177247886,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,2,35,0,0,4,49,0,1088.5893061725203,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,3,19,58,0,8,5,0,295.23441630102474,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,4,13,57,0,20,3,0,84.59288263504807,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,5,9,1,0,57,54,0,1135.887991277871,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,6,56,37,0,1,8,0,1443.0671581213885,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,7,2,2,0,59,30,0,750.1862994455046,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,8,3,30,0,57,53,0,358.5201689012436,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,9,22,13,0,47,57,0,1677.719529803881,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,10,19,56,0,59,24,0,1389.2857415714402,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,11,6,55,0,8,5,0,1634.404741778184,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,12,58,51,0,21,7,0,30.310171466736335,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,13,58,31,0,7,10,0,1230.5030189994422,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,14,5,22,0,52,32,0,1517.9963601269167,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,15,11,23,0,58,39,0,1233.7526560482922,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,16,16,56,0,13,2,0,739.7682119947126,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,17,59,5,0,14,58,0,1538.214339891966,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,18,3,5,0,31,53,0,1416.3189156027827,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,19,5,5,0,56,54,0,373.6000446372262,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,20,59,15,0,18,57,0,1023.9551791494536,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,21,36,3,0,50,50,0,986.6014309246054,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,22,2,17,0,51,12,0,1565.4621705030693,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,23,51,3,0,14,53,0,1141.5660698176437,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,24,9,44,0,48,1,0,1078.780559469047,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,25,51,55,0,2,46,0,305.02270823679027,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,26,55,51,0,3,33,0,508.5694765520063,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,27,10,53,0,47,3,0,244.87425398495856,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,28,59,20,0,15,44,0,1524.4986099012153,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,29,6,6,0,20,57,0,645.2028764710298,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,30,16,19,0,52,59,0,387.0761748768554,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,31,59,37,0,6,29,0,2.428843492995969,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,32,17,1,0,2,54,0,659.4860951224152,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,33,0,1,0,5,50,0,164.2944916994016,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,34,46,44,0,3,8,0,64.60489111502534,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,35,32,4,0,0,59,0,224.25219833986463,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,36,0,34,0,58,11,0,299.2640596779435,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,37,3,22,0,46,50,0,1445.5921745602038,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,38,49,16,0,5,45,0,663.9180648567068,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,39,12,26,0,58,48,0,1079.3847239202953,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,40,38,4,0,2,52,0,732.0451287550253,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,41,54,8,0,4,5,0,1674.8793859479567,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,42,1,49,0,58,6,0,672.9292478135253,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,43,56,20,0,4,37,0,1517.6851581935925,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,44,49,28,0,1,48,0,496.78039691075736,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,45,25,51,0,5,2,0,641.4613101776579,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,46,45,49,0,8,2,0,353.68336864257594,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,47,53,52,0,52,4,0,1281.1970146841725,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,48,59,1,0,14,56,0,603.4340356468581,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,49,51,55,0,10,26,0,567.4151752564168,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,50,12,4,0,47,54,0,268.933668514044,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,51,29,59,0,35,8,0,1022.8530399040292,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,52,27,5,0,2,51,0,1713.8735138642978,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,53,40,11,0,2,49,0,815.8470432341377,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,54,55,13,0,0,13,0,239.65320571527968,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,55,43,55,0,27,8,0,30.206288664793913,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,56,55,0,0,56,50,0,833.4545440086297,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,57,32,58,0,44,8,0,753.675509313502,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,58,4,59,0,15,1,0,1486.4781848315174,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,59,16,7,0,55,46,0,1099.8175703067577,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,60,12,9,0,48,53,0,1038.0594975679635,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,61,13,0,0,8,55,0,34.14092258112853,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,62,32,1,0,43,51,0,1307.0694371212905,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,63,10,41,0,54,0,0,1753.6909881634087,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,64,54,29,0,3,42,0,1062.001284163136,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,65,53,18,0,13,53,0,572.1134183278184,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,66,0,51,0,31,0,0,881.4139210143679,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,67,42,7,0,11,51,0,971.3875700861056,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,68,41,53,0,7,16,0,112.59365339784704,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,69,9,50,0,51,20,0,1395.2835683614337,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,70,59,25,0,7,54,0,1453.192189223121,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,215,71,16,42,0,53,11,0,394.0919302904519,10.0
