run_id,traffic_seed,flight_id,start_x,start_y,start_z,goal_x,goal_y,goal_z,etd,speed
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,0,57,37,0,9,48,0,327.17906437014756,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,1,3,50,0,56,17,0,1644.6429091882255,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,2,14,55,0,41,15,0,1554.03210120811,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,3,56,51,0,7,55,0,874.5094463964421,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,4,8,11,0,56,21,0,1358.0930628843978,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,5,55,55,0,7,14,0,1788.870092099076,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,6,51,6,0,35,53,0,10.355836134782702,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,7,14,11,0,59,40,0,233.93554480996733,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,8,14,7,0,46,51,0,1192.403058886429,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,9,5,5,0,50,37,0,454.6890430090381,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,10,31,58,0,2,3,0,454.13112822743057,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,11,46,24,0,1,57,0,368.1424313230378,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,12,48,15,0,4,56,0,887.1600087192658,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,13,10,0,0,40,46,0,887.6910410416682,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,14,24,59,0,41,2,0,507.8849190459778,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,15,53,21,0,2,37,0,798.3985338944881,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,16,49,46,0,2,2,0,1302.3469980576629,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,17,9,57,0,48,20,0,449.90373680457793,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,18,45,55,0,8,4,0,476.37317262109354,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,19,59,35,0,13,9,0,1.2434425748239386,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,20,10,0,0,58,37,0,297.8203595988679,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,21,17,0,0,54,57,0,416.1842842675226,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,22,46,17,0,3,58,0,206.6762169021775,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,23,52,57,0,8,33,0,1334.655525030018,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,387,24,48,12,0,3,36,0,1231.2091551702754,10.0
