run_id,traffic_seed,flight_id,start_x,start_y,start_z,goal_x,goal_y,goal_z,etd,speed
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,0,14,9,0,51,58,0,1500.2193594066266,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,1,2,26,0,47,1,0,229.05630676681275,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,2,4,47,0,51,34,0,1592.1858489565777,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,3,5,51,0,56,26,0,1227.087413364248,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,4,1,44,0,56,43,0,397.47898553246466,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,5,59,11,0,26,51,0,283.4370705952258,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,6,21,9,0,10,58,0,954.6915701100801,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,7,49,0,0,58,48,0,1677.8859401441325,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,8,53,20,0,0,55,0,648.2610635342415,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,9,49,51,0,27,8,0,274.8323409848379,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,10,44,8,0,6,48,0,149.5284880856115,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,11,45,0,0,58,49,0,1345.3495296660199,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,12,51,33,0,3,43,0,744.0585436630473,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,13,49,59,0,16,15,0,905.2714824088738,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,14,53,34,0,1,21,0,186.0990883782143,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,15,2,49,0,34,4,0,591.6996512766924,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,16,4,2,0,51,18,0,548.7330793306468,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,17,48,28,0,4,2,0,284.9408868305704,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,18,50,17,0,1,47,0,1051.8934742687088,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,19,6,19,0,55,2,0,937.244314254887,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,20,10,44,0,56,26,0,1375.7822003910453,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,21,4,27,0,59,57,0,331.4411602516664,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,22,55,14,0,0,31,0,977.8170910564148,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,23,5,1,0,55,35,0,1615.7242968159321,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,24,59,54,0,14,12,0,554.4238306650302,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,25,58,0,0,8,9,0,11.624414554510931,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,26,22,54,0,8,1,0,1064.5054076837587,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,27,1,15,0,54,31,0,1463.3094676462772,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,28,20,56,0,5,3,0,1397.4597589803025,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,29,8,8,0,53,44,0,1017.4717233144363,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,30,59,20,0,12,8,0,724.5993875328826,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,31,38,59,0,4,19,0,1692.2116780843342,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,32,57,27,0,9,6,0,1083.3501319353804,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,33,56,3,0,22,55,0,1209.8152635779577,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,34,54,42,0,2,35,0,284.0753731292802,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,35,4,38,0,59,29,0,1153.2609092657844,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,36,54,54,0,19,14,0,868.1800534347884,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,37,59,8,0,26,52,0,1311.1295524596137,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,38,23,52,0,44,5,0,1202.4088671443158,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,39,2,7,0,43,54,0,1235.9131305170795,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,40,44,1,0,44,49,0,1728.0163996849003,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,41,14,1,0,52,36,0,42.02108022348157,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,42,49,54,0,20,7,0,382.38979079123783,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,43,6,54,0,24,7,0,196.45080047881504,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,44,4,40,0,45,1,0,25.25104164398102,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,45,18,0,0,5,51,0,434.3278291072531,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,46,55,15,0,10,34,0,1543.3524885738202,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,47,2,49,0,55,11,0,210.32731038671452,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,48,57,30,0,6,27,0,940.0198274988119,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,49,25,59,0,17,9,0,409.0257623436192,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,50,18,58,0,55,21,0,1386.8493945026057,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,51,54,43,0,8,2,0,939.5539868145219,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,52,50,30,0,4,56,0,1374.1332307112893,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,53,59,2,0,39,53,0,566.6757642650466,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,54,1,0,0,49,17,0,1780.2366904066428,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,55,54,21,0,9,52,0,1337.3096908110683,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,56,3,58,0,51,19,0,436.80398402014583,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,57,7,43,0,57,57,0,799.2770869141083,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,58,0,52,0,36,3,0,1429.554878417924,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,59,47,56,0,4,20,0,1786.5625490705572,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,60,51,8,0,12,54,0,1681.250079038306,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,61,54,22,0,4,28,0,730.2980806717209,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,62,40,55,0,5,7,0,568.1877012793187,10.0
