run_id,traffic_seed,flight_id,start_x,start_y,start_z,goal_x,goal_y,goal_z,etd,speed
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,0,8,58,0,42,8,0,167.1896177840337,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,1,58,31,0,16,4,0,634.1056073251924,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,2,0,59,0,51,30,0,92.28747481706733,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,3,52,47,0,15,3,0,1565.8637900778915,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,4,53,27,0,5,27,0,1048.4756337409892,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,5,48,59,0,26,15,0,142.12279681317946,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,6,1,55,0,21,7,0,372.50427556962,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,7,57,5,0,8,0,0,535.3275616581542,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,8,36,54,0,6,12,0,1203.1497663281236,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,9,45,56,0,54,0,0,1713.6121312622554,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,10,3,57,0,2,7,0,1042.2847195464346,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,11,6,17,0,59,31,0,546.9049685388487,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,12,49,56,0,6,3,0,1716.71860052764,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,13,11,48,0,56,4,0,215.6948094021437,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,14,25,56,0,33,6,0,105.06824115406219,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,15,1,1,0,14,59,0,1702.6669524833922,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,16,49,52,0,42,3,0,927.0104680757083,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,17,0,19,0,53,14,0,1528.1397453279294,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,18,53,35,0,0,49,0,245.53624206735302,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,19,0,15,0,55,19,0,1218.9347025238806,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,20,0,59,0,46,39,0,1668.4987811322555,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,21,4,54,0,52,32,0,1237.274024077009,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,22,55,10,0,35,55,0,1437.6957439937805,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,23,59,25,0,2,22,0,648.8077439442261,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,24,55,5,0,58,53,0,270.24601737403367,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,25,55,46,0,3,31,0,385.46078603020635,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,26,51,53,0,11,18,0,1743.4374818710426,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,27,57,47,0,11,15,0,801.353146058892,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,28,53,41,0,4,26,0,406.42631745369863,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,29,13,24,0,56,56,0,1154.7811838553657,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,30,57,57,0,6,56,0,280.9902547749512,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,31,5,43,0,53,13,0,1793.0244947899316,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,32,18,0,0,55,44,0,1276.8773066327576,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,33,2,49,0,46,20,0,1558.6084026269507,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,34,53,35,0,0,30,0,690.5314124168233,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,35,5,22,0,56,31,0,1203.9132492102553,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,36,25,54,0,44,0,0,1553.02382564091,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,37,53,18,0,11,58,0,1046.8987203140239,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,38,13,0,0,44,37,0,508.758286181618,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,39,2,0,0,38,40,0,1259.7018247433364,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,40,59,6,0,11,29,0,33.66793934522554,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,41,58,57,0,7,47,0,1209.2183461951624,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,42,56,35,0,0,37,0,919.8284453681844,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,43,52,1,0,2,7,0,484.7249973092205,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,44,34,49,0,3,4,0,1530.933539442496,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,45,51,52,0,52,2,0,313.7553103925704,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,46,0,59,0,38,2,0,397.75540691653754,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,47,35,57,0,19,1,0,502.2399885329616,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,48,33,51,0,13,4,0,1458.4577682309205,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,49,30,11,0,2,59,0,1063.0413030017207,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,50,13,25,0,54,59,0,480.751981452079,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,51,8,40,0,59,51,0,1515.809695167086,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,52,55,55,0,16,22,0,1612.180194920937,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,53,51,24,0,2,57,0,1373.8562572210317,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,54,55,9,0,4,15,0,928.5355935280666,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,55,19,52,0,46,3,0,429.02055192689306,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,56,57,9,0,1,44,0,950.4945141077063,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,57,4,18,0,37,59,0,699.2678668055606,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,58,49,5,0,16,41,0,426.66608340486783,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,59,9,52,0,55,8,0,165.20782934522506,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,60,54,51,0,28,0,0,97.40581774089382,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,61,56,11,0,16,58,0,578.395754971125,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,62,13,2,0,35,57,0,1700.9880348459844,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,63,48,19,0,8,46,0,61.78194171950484,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,64,54,37,0,4,26,0,19.13138204114695,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,65,1,21,0,57,36,0,1279.1199741373314,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,66,11,1,0,4,50,0,1436.6452305421408,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,67,58,28,0,14,49,0,1654.3443792566393,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,68,38,16,0,3,58,0,1749.6350200612846,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,69,59,11,0,2,40,0,1404.8246082301614,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,70,7,43,0,59,10,0,253.59833872453112,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,71,4,46,0,56,16,0,1157.5175223446277,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,72,44,4,0,14,42,0,80.56656688926935,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,73,38,4,0,0,45,0,922.5516668197697,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,74,1,3,0,54,7,0,396.0597314469975,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,75,57,36,0,3,18,0,1377.8610568232857,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,76,57,41,0,10,58,0,1105.5648745195044,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,77,50,16,0,0,40,0,785.862609256382,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,78,50,25,0,9,58,0,906.6216032794474,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,79,56,9,0,7,9,0,1735.821600628975,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,80,22,54,0,7,0,0,1592.8080611798337,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,81,59,8,0,20,58,0,167.22016215971442,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,82,58,15,0,19,52,0,1141.9692710158602,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,83,25,56,0,20,7,0,973.0551193484741,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,84,6,20,0,50,49,0,1466.598841798017,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,85,32,9,0,10,52,0,1175.8829731703759,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,86,47,57,0,1,20,0,621.6122579006128,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,87,3,1,0,53,7,0,1469.784736249195,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,88,49,54,0,0,45,0,94.63423417049145,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,89,49,35,0,0,28,0,250.34853739585202,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,90,31,10,0,10,58,0,448.8394841880017,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,91,44,53,0,10,0,0,1168.9667605384775,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,92,59,55,0,31,6,0,960.2919049799133,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,93,0,10,0,59,23,0,43.11621596945101,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,94,49,53,0,59,5,0,153.09001119822787,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,95,58,11,0,14,33,0,1578.8663666176672,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,96,52,4,0,0,15,0,117.88396769597264,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,97,51,1,0,46,54,0,62.880582164041044,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,98,54,49,0,3,16,0,929.999495427967,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,316,99,35,21,0,0,54,0,1159.626551768625,10.0
