run_id,flight_id,degree,collective_influence,conflict_point_involvement,is_ci_top10
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,2,6.0,2,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,1,0.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,2,6.0,2,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,2,3.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,2,2.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,2,3.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,2,3.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,2,4.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,19,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,22,2,2.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,24,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,25,3,12.0,5,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,27,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,28,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,29,2,5.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,30,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,31,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,32,2,1.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,33,3,6.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,34,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,35,3,4.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,36,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,37,3,6.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,38,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,39,2,2.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,40,2,3.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,41,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,42,2,3.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,43,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,44,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,45,4,3.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,46,2,4.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,4,18.0,6,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,48,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,49,5,16.0,28,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,2,6.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,51,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,52,2,1.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,53,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,54,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,55,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,56,3,14.0,3,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,57,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,2,5.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,59,3,4.0,6,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,60,3,0.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,61,2,5.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,62,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,63,4,18.0,5,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,64,3,8.0,3,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,65,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,66,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,67,2,3.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,68,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,69,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,70,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,71,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,72,3,10.0,3,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,73,2,6.0,24,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,74,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,75,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,76,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,77,2,5.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,78,2,4.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,79,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,80,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,81,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,82,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,83,4,6.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,85,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,86,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,87,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,88,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,89,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,91,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,92,1,0.0,1,False
