run_id,flight_id,degree,collective_influence,conflict_point_involvement,is_ci_top10
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,3,32.0,6,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,2,7.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,3,18.0,17,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,4,30.0,7,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,2,5.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,2,3.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,4,36.0,5,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,2,3.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,2,0.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,3,18.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,2,5.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,19,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,1,0.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,3,2.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,22,2,7.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,4,36.0,40,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,24,2,0.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,25,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,3,20.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,27,2,7.0,2,False
