run_id,traffic_seed,flight_id,start_x,start_y,start_z,goal_x,goal_y,goal_z,etd,speed
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,0,1,7,0,43,49,0,901.1299738071815,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,1,32,11,0,19,58,0,573.0536879216702,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,2,52,43,0,4,25,0,826.0934522560921,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,3,59,55,0,4,21,0,640.704298720872,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,4,24,56,0,33,6,0,519.1590260703549,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,5,42,10,0,23,57,0,891.2113145736745,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,6,11,21,0,50,51,0,284.1333369842738,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,7,16,46,0,57,1,0,253.81245964080733,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,8,47,2,0,7,44,0,1116.1616254237379,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,9,10,1,0,46,34,0,1512.910608488088,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,10,59,9,0,2,20,0,364.00413569756836,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,11,0,6,0,37,59,0,1545.1177453945677,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,12,2,31,0,54,10,0,1630.1014142664578,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,13,45,14,0,5,51,0,1351.2130718162089,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,14,33,58,0,2,3,0,692.5511332074619,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,15,49,42,0,1,38,0,489.58791003820437,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,16,59,49,0,7,35,0,1446.8625959415544,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,17,10,8,0,53,54,0,589.2001139878594,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,18,54,48,0,0,13,0,197.15871076820395,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,19,58,42,0,10,29,0,668.8391045482136,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,20,19,29,0,58,59,0,1058.232352283374,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,21,37,0,0,25,48,0,582.9403302668677,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,22,59,42,0,0,24,0,967.4195147010303,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,23,53,41,0,1,8,0,212.5282586665412,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,24,23,50,0,5,3,0,1740.783656541174,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,25,17,2,0,16,56,0,1522.241314466572,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,440,26,36,54,0,47,0,0,1746.7036399473795,10.0
