run_id,traffic_seed,flight_id,start_x,start_y,start_z,goal_x,goal_y,goal_z,etd,speed
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,0,56,5,0,5,25,0,1268.5186810914636,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,1,2,46,0,52,4,0,493.9225694344847,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,2,51,16,0,3,2,0,63.59718275742756,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,3,26,4,0,26,59,0,1199.577881792646,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,4,2,40,0,59,52,0,1716.210526371413,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,5,22,44,0,55,8,0,1262.0946654727281,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,6,55,30,0,2,15,0,285.49942355008545,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,7,45,5,0,26,56,0,498.4506201919093,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,8,0,36,0,47,3,0,1665.3362389877684,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,9,52,17,0,18,55,0,848.8500854653498,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,10,45,53,0,9,18,0,99.69019769775898,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,11,24,55,0,47,9,0,1085.694649244051,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,12,50,2,0,1,12,0,102.94841566430534,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,13,10,9,0,38,55,0,435.4415693324697,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,14,10,56,0,33,11,0,694.386458000511,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,15,53,20,0,5,46,0,639.1513585906589,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,16,52,50,0,14,4,0,870.4904319520595,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,17,24,1,0,44,57,0,1523.1384291694303,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,18,52,33,0,14,0,0,260.53352131995655,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,19,27,14,0,54,58,0,86.36614589124554,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,20,52,58,0,10,16,0,1220.985016035997,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,21,8,49,0,28,1,0,322.5854447209453,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,22,57,48,0,6,23,0,1691.4243985836542,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,461,23,19,1,0,45,53,0,1612.519567652653,10.0
