run_id,flight_id,degree,collective_influence,conflict_point_involvement,is_ci_top10
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,2,5.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,2,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,2,1.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,3,14.0,3,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,3,12.0,3,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,3,2.0,10,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,3,16.0,3,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,2,0.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,2,0.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,19,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,22,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,2,3.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,24,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,25,2,1.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,2,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,27,2,5.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,28,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,29,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,30,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,31,4,12.0,4,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,32,2,8.0,2,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,33,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,34,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,35,2,2.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,36,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,37,3,10.0,3,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,38,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,39,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,40,4,12.0,9,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,41,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,42,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,43,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,44,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,45,3,2.0,12,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,46,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,48,2,5.0,6,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,49,1,0.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,2,1.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,51,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,52,2,1.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,53,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,54,3,14.0,3,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,55,2,1.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,56,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,57,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,59,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,60,2,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,61,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,62,2,2.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,63,2,4.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,64,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,65,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,66,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,67,2,2.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,68,2,3.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,69,4,24.0,4,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,70,2,1.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,71,2,7.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,72,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,73,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,74,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,75,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,76,2,1.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,77,2,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,78,1,0.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,79,2,3.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,80,2,2.0,8,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,81,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,82,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,83,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,2,2.0,11,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,85,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,86,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,87,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,88,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,89,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,2,2.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,91,1,0.0,3,False
