run_id,traffic_seed,flight_id,start_x,start_y,start_z,goal_x,goal_y,goal_z,etd,speed
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,0,1,56,0,46,14,0,1335.6416893819685,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,1,54,51,0,1,55,0,1682.4525959248992,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,2,33,12,0,23,59,0,35.900924071496895,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,3,50,38,0,5,9,0,1230.4023720355435,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,4,59,31,0,1,41,0,1136.5523951231962,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,5,49,32,0,0,20,0,1566.8767025408088,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,6,3,9,0,56,21,0,814.4941461982091,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,7,53,11,0,10,34,0,1353.9969684328485,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,8,52,31,0,2,58,0,1462.6990491900342,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,9,18,1,0,51,53,0,367.5364356445122,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,10,18,56,0,42,0,0,717.4692639742407,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,11,2,39,0,57,54,0,1189.7772882055906,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,12,52,48,0,6,9,0,646.9067944191901,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,13,4,20,0,54,29,0,1088.5680096838473,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,14,16,55,0,22,2,0,63.863852110761066,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,15,22,11,0,59,48,0,586.165571621822,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,16,58,1,0,21,58,0,1403.3909582816295,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,17,8,5,0,0,56,0,1434.9310903786422,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,18,28,2,0,0,56,0,1286.9953114530554,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,19,12,50,0,53,22,0,994.334133861094,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,20,10,48,0,51,13,0,1752.4574388541985,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,21,36,54,0,0,10,0,1228.5613963151402,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,22,0,0,0,9,52,0,699.5566222591982,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,23,58,51,0,5,58,0,141.20696617257536,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,24,56,52,0,2,53,0,182.84238408258454,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,25,40,2,0,25,58,0,47.12870859345071,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,26,43,54,0,10,3,0,1269.2533606833165,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,27,9,4,0,44,49,0,475.1920700880319,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,28,59,14,0,12,44,0,1042.1658127356977,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,29,6,4,0,20,56,0,1127.8127826971697,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,30,0,5,0,42,32,0,1660.8532551959,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,31,51,2,0,1,34,0,971.7751695387392,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,32,16,3,0,4,52,0,302.09624728871,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,33,0,54,0,19,4,0,131.37969296410608,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,34,22,53,0,12,0,0,713.7405777841084,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,35,8,4,0,4,59,0,1591.5992669450673,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,36,2,54,0,58,47,0,929.9860708775392,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,37,50,33,0,9,8,0,895.4566651773928,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,331,38,49,0,0,1,13,0,1309.7240723374364,10.0
