run_id,flight_id,degree,collective_influence,conflict_point_involvement,is_ci_top10
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,2,7.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,5,68.0,36,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,4,69.0,7,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,2,21.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,3,32.0,3,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,3,12.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,6,80.0,41,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,4,60.0,5,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,4,69.0,5,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,2,18.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,4,30.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,19,2,9.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,3,18.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,22,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,24,8,119.0,9,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,25,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,3,24.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,27,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,28,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,29,3,8.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,30,2,5.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,31,3,26.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,32,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,33,3,8.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,34,3,20.0,4,False
