run_id,flight_id,degree,collective_influence,conflict_point_involvement,is_ci_top10
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,2,9.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,4,27.0,4,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,1,0.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,2,2.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,2,12.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,2,11.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,5,32.0,7,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,2,0.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,19,2,7.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,2,4.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,2,3.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,22,2,3.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,24,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,25,3,2.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,27,2,2.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,28,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,29,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,30,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,31,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,32,2,14.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,33,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,34,2,1.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,35,2,13.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,36,2,1.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,37,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,38,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,39,2,8.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,40,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,41,1,0.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,42,3,28.0,3,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,43,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,44,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,45,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,46,4,39.0,4,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,3,14.0,9,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,48,4,24.0,8,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,49,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,1,0.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,51,2,8.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,52,2,7.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,53,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,54,2,12.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,55,2,7.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,56,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,57,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,59,2,12.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,60,2,10.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,61,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,62,5,32.0,6,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,63,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,64,5,48.0,9,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,65,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,66,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,67,3,18.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,68,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,69,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,70,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,71,2,2.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,72,2,1.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,73,2,3.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,74,6,40.0,25,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,75,2,13.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,76,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,77,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,78,2,13.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,79,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,80,3,22.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,81,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,82,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,83,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,85,2,5.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,86,3,8.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,87,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,88,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,89,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,2,3.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,91,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,92,3,24.0,4,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,93,7,48.0,21,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,94,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,95,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,96,3,22.0,7,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,97,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,3,22.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,99,3,8.0,11,False
