run_id,flight_id,degree,collective_influence,conflict_point_involvement,is_ci_top10
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,3,22.0,3,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,4,33.0,6,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,2,5.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,2,1.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,2,4.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,19,3,20.0,12,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,2,7.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,22,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,24,1,0.0,19,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,25,3,16.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,27,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,28,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,29,2,8.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,30,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,31,2,4.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,32,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,33,4,15.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,34,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,35,2,5.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,36,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,37,3,10.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,38,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,39,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,40,4,21.0,4,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,41,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,42,2,2.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,43,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,44,3,20.0,3,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,45,4,18.0,7,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,46,3,16.0,7,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,3,10.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,48,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,49,2,7.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,3,20.0,4,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,51,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,52,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,53,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,54,3,10.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,55,3,14.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,56,2,11.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,57,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,59,3,12.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,60,2,4.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,61,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,62,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,63,2,3.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,64,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,65,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,66,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,67,5,32.0,26,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,68,4,12.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,69,3,10.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,70,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,71,4,27.0,9,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,72,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,73,3,12.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,74,2,6.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,75,2,4.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,76,1,0.0,11,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,77,2,6.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,78,3,14.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,79,2,4.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,80,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,81,3,14.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,82,3,10.0,8,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,83,3,22.0,19,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,85,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,86,3,20.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,87,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,88,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,89,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,2,7.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,91,5,32.0,8,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,92,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,93,2,8.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,94,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,95,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,96,3,10.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,97,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,98,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,99,3,6.0,4,False
