run_id,traffic_seed,flight_id,start_x,start_y,start_z,goal_x,goal_y,goal_z,etd,speed
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,0,0,32,0,46,1,0,1023.8896059868968,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,1,14,43,0,59,8,0,1344.5638415875035,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,2,29,0,0,59,47,0,209.4818049795175,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,3,59,12,0,15,53,0,860.484716009493,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,4,57,1,0,39,52,0,1351.149510330512,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,5,29,55,0,7,3,0,346.0599738493581,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,6,55,16,0,7,19,0,758.4540591142744,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,7,57,29,0,11,46,0,27.11162754934364,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,8,56,48,0,40,2,0,1762.5899605657987,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,9,47,5,0,21,52,0,1498.3881550712767,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,10,26,47,0,58,5,0,1601.2406307255083,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,11,15,11,0,45,58,0,388.5333022526429,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,12,20,39,0,52,3,0,1513.7153751421758,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,13,59,39,0,4,43,0,1193.27692333433,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,14,55,58,0,8,11,0,1739.9084886458015,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,15,50,24,0,8,52,0,1285.5973162583462,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,16,52,56,0,11,18,0,1554.6434668296367,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,17,5,55,0,44,25,0,1682.7773291001904,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,18,35,0,0,58,54,0,991.7738514915982,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,19,9,54,0,59,27,0,676.8035694413727,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,20,16,46,0,46,5,0,6.925426994194206,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,21,58,55,0,20,23,0,100.14708218774702,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,22,52,57,0,1,43,0,456.49820586465313,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,23,57,3,0,2,43,0,471.68946759287024,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,24,55,6,0,14,43,0,175.02456600118245,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,25,13,19,0,58,56,0,690.0348915798961,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,26,3,21,0,56,28,0,556.9447873651019,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,27,53,22,0,5,26,0,1004.0612418249581,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,28,4,54,0,3,1,0,437.94149887960833,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,29,5,57,0,59,12,0,890.3356933449656,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,30,18,55,0,52,19,0,697.3296360704393,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,31,38,56,0,49,1,0,393.92075392671336,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,32,54,24,0,5,47,0,1764.1241694012656,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,33,4,43,0,53,35,0,135.03955222193497,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,34,0,8,0,48,41,0,1405.9750105949158,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,35,55,18,0,9,49,0,476.2736741285155,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,36,55,55,0,27,9,0,301.0734619125242,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,37,52,47,0,4,30,0,84.47373376220904,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,38,41,9,0,52,59,0,161.3351943591927,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,39,59,58,0,10,59,0,1460.9519819241698,10.0
