run_id,flight_id,degree,collective_influence,conflict_point_involvement,is_ci_top10
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,2,6.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,2,8.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,3,20.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,4,27.0,4,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,2,1.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,4,15.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,2,4.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,1,0.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,2,1.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,2,1.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,3,16.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,2,9.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,19,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,2,9.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,22,2,3.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,24,2,12.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,25,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,2,10.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,27,4,39.0,4,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,28,2,8.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,29,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,30,2,7.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,31,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,32,3,20.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,33,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,34,2,9.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,35,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,36,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,37,2,9.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,38,2,6.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,39,2,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,40,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,41,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,42,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,43,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,44,5,52.0,7,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,45,6,45.0,7,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,46,2,8.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,2,4.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,48,2,2.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,49,2,13.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,3,12.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,51,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,52,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,53,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,54,2,11.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,55,2,0.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,56,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,57,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,2,11.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,59,2,0.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,60,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,61,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,62,4,21.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,63,2,9.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,64,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,65,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,66,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,67,4,18.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,68,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,69,1,0.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,70,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,71,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,72,1,0.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,73,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,74,0,0.0,0,False
