run_id,traffic_seed,flight_id,start_x,start_y,start_z,goal_x,goal_y,goal_z,etd,speed
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,0,56,16,0,0,15,0,381.77153851539015,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,1,4,40,0,44,8,0,1642.7061464530495,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,2,24,55,0,31,5,0,310.07340172747547,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,3,55,59,0,5,28,0,1398.544277064236,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,4,0,31,0,54,56,0,1582.0717189192592,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,5,0,7,0,27,53,0,169.19149721362257,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,6,52,1,0,50,53,0,66.06953525853987,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,7,58,25,0,3,28,0,1799.8371463524572,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,8,10,4,0,57,58,0,903.8847753962766,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,9,13,56,0,49,24,0,102.49042203244916,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,10,56,52,0,21,0,0,1101.9889152972332,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,11,0,14,0,48,52,0,1193.0149672254838,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,12,55,5,0,53,56,0,133.03385007721144,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,13,4,59,0,1,4,0,623.8891744156247,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,14,4,50,0,34,6,0,1692.291497266977,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,15,7,53,0,49,8,0,1048.168572943193,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,16,56,32,0,5,53,0,377.81099197897163,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,17,11,56,0,53,31,0,1740.3509942637506,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,18,35,40,0,1,0,0,1353.2511745650538,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,19,50,6,0,5,29,0,1565.298285311168,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,20,2,12,0,45,53,0,1672.6478115362365,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,21,2,8,0,58,1,0,1751.0614616428927,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,22,33,1,0,58,53,0,1659.972079469207,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,23,54,18,0,6,11,0,1609.869454164015,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,24,54,11,0,7,29,0,118.82248655415123,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,25,6,17,0,58,38,0,545.6072609486233,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,26,1,58,0,51,56,0,1437.588648877057,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,27,13,56,0,47,1,0,1695.6756495481427,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,28,44,46,0,4,3,0,1209.5817228903104,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,29,3,53,0,53,30,0,15.087533071274839,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,30,35,15,0,7,54,0,753.4515659510351,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,31,25,58,0,26,9,0,1183.9958429555434,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,32,37,50,0,22,2,0,581.6126968721463,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,33,2,50,0,14,0,0,308.03642553778764,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,34,1,58,0,51,10,0,842.8926622528593,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,35,38,56,0,13,14,0,901.1929608863611,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,36,56,58,0,39,3,0,857.406436586121,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,37,4,41,0,53,5,0,766.8255403152326,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,38,57,2,0,38,56,0,843.6726606510656,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,39,13,7,0,59,33,0,1324.516013975099,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,40,6,44,0,47,7,0,880.0871982804069,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,41,57,30,0,6,52,0,1279.9660451110642,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,42,23,4,0,3,58,0,10.787579830402416,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,43,55,13,0,19,51,0,1365.2893582352458,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,44,37,48,0,48,0,0,637.3872283775733,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,45,47,58,0,0,35,0,270.15797799887815,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,46,51,13,0,15,49,0,213.49499115043008,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,47,10,53,0,42,3,0,1640.4138048840641,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,48,58,57,0,18,20,0,1247.0945139366413,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,49,52,47,0,24,0,0,94.35274672420948,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,50,26,52,0,24,0,0,1676.7237490655311,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,51,3,27,0,54,31,0,989.388549073943,10.0
