run_id,traffic_seed,flight_id,start_x,start_y,start_z,goal_x,goal_y,goal_z,etd,speed
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,0,47,7,0,18,56,0,1407.9812561185308,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,1,5,35,0,58,39,0,182.94796924661665,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,2,45,9,0,2,49,0,1733.0042773410976,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,3,1,2,0,53,24,0,1750.0086569444782,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,4,44,57,0,57,7,0,623.8981507982807,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,5,54,16,0,6,5,0,968.5251775105402,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,6,6,5,0,6,57,0,1733.5318689897738,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,7,47,1,0,45,59,0,1382.5055659636557,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,8,54,46,0,4,48,0,776.7197348811826,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,9,32,58,0,58,15,0,426.85024618335854,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,10,6,56,0,22,1,0,1465.4444686573377,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,11,0,15,0,53,40,0,651.8844154208448,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,12,3,35,0,58,51,0,339.4841598038304,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,13,54,44,0,2,54,0,1444.1965652009565,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,14,29,2,0,49,53,0,991.7131696632849,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,15,1,47,0,58,54,0,708.4314868028968,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,16,20,4,0,50,57,0,555.9061719985064,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,17,56,19,0,2,20,0,912.6224763956585,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,18,22,1,0,20,53,0,1182.5025987950573,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,19,6,53,0,39,0,0,1397.5223656172982,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,20,39,41,0,1,9,0,967.9897854323857,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,21,36,10,0,54,59,0,1776.9573753817292,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,22,3,10,0,55,5,0,1191.220446019884,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,23,53,44,0,12,13,0,1722.8540960962612,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,24,53,13,0,6,28,0,577.2311149654162,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,25,6,1,0,38,41,0,536.9002737199348,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,26,21,5,0,40,50,0,102.95894068888323,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,27,53,43,0,0,8,0,1287.5318163104523,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,28,58,58,0,5,13,0,343.23711954504887,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,29,56,49,0,0,40,0,548.0119038681999,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,30,36,58,0,10,10,0,782.6949952037883,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,31,7,6,0,21,55,0,942.0043465259531,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,32,2,27,0,52,53,0,124.73550309967433,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,33,22,5,0,11,55,0,447.1949842945327,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,34,41,2,0,10,46,0,737.7839332474399,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,35,32,5,0,2,52,0,661.8674996560294,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,36,54,57,0,46,8,0,1589.0913964109877,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,37,58,55,0,34,7,0,65.448282240842,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,38,54,55,0,11,18,0,1234.0905009674168,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,39,11,55,0,5,7,0,546.4653121401436,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,40,8,30,0,54,53,0,68.00960250511349,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,41,54,57,0,3,32,0,1359.8888327259847,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,42,11,58,0,44,19,0,613.9465908358102,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,43,57,19,0,18,52,0,242.09555786407262,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,44,44,0,0,27,52,0,554.1484698920029,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,45,40,51,0,13,4,0,95.9634542816165,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,46,4,2,0,55,2,0,43.005557050910156,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,47,43,10,0,5,40,0,355.24182916513047,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,48,29,14,0,56,59,0,899.0871855373942,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,49,44,50,0,55,2,0,40.18736509450371,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,50,3,0,0,59,13,0,705.5779096470495,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,51,55,33,0,3,1,0,889.2891803653273,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,52,28,2,0,22,59,0,572.3945926545379,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,53,11,58,0,51,17,0,875.3172535772571,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,54,52,10,0,4,11,0,1763.0026007009615,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,55,33,55,0,1,19,0,1605.4828486660651,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,56,7,8,0,46,49,0,1557.2944728529812,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,57,11,4,0,40,43,0,372.11818354619584,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,58,1,46,0,29,3,0,1321.6470743793463,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,59,0,38,0,59,16,0,1070.4287560878988,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,60,47,29,0,8,0,0,144.6141785611692,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,61,44,57,0,43,0,0,554.9054867748505,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,62,51,37,0,0,53,0,497.9257499817801,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,63,1,52,0,56,21,0,148.6994020866569,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,64,42,8,0,10,56,0,1476.8643452627753,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,65,3,49,0,50,13,0,1263.947992003742,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,66,41,57,0,19,14,0,1685.8889387867591,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,67,14,2,0,42,50,0,1749.236539419591,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,68,59,17,0,16,42,0,1668.3765066657622,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,69,12,45,0,46,8,0,933.5715367385079,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,70,50,16,0,3,54,0,1249.2360711191127,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,71,50,7,0,9,44,0,24.826528693857064,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,72,8,53,0,53,7,0,1315.9549825745323,10.0
