run_id,flight_id,degree,collective_influence,conflict_point_involvement,is_ci_top10
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,4,21.0,7,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,2,10.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,3,6.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,2,1.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,3,6.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,19,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,3,10.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,22,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,24,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,25,2,0.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,3,8.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,27,2,3.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,28,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,29,2,9.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,30,3,4.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,31,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,32,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,33,2,8.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,34,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,35,2,2.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,36,2,6.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,37,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,38,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,39,4,12.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,40,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,41,5,32.0,5,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,42,2,0.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,43,3,18.0,6,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,44,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,45,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,46,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,1,0.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,48,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,49,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,2,8.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,51,5,20.0,7,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,52,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,53,4,24.0,6,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,54,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,55,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,56,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,57,3,14.0,4,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,59,2,4.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,60,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,61,3,14.0,3,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,62,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,63,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,64,2,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,65,2,1.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,66,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,67,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,68,2,1.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,69,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,70,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,71,2,5.0,4,False
