run_id,traffic_seed,flight_id,start_x,start_y,start_z,goal_x,goal_y,goal_z,etd,speed
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,0,55,27,0,0,26,0,1036.2479062245138,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,1,59,50,0,6,54,0,19.360132232873383,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,2,36,3,0,1,45,0,1021.4263901382286,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,3,31,11,0,17,58,0,956.874001652288,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,4,0,52,0,47,8,0,1605.0749154140644,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,5,59,48,0,9,26,0,331.8269357414891,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,6,17,1,0,57,59,0,1128.6969371187079,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,7,2,3,0,42,47,0,1132.291087578244,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,8,51,10,0,0,47,0,1716.4319565662356,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,9,58,15,0,18,47,0,1212.87062535672,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,10,47,53,0,9,0,0,275.6006353554772,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,11,55,2,0,2,20,0,1246.3160201460717,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,12,9,11,0,54,36,0,119.66823088945635,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,13,39,52,0,32,1,0,1697.0934368901435,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,14,4,58,0,47,23,0,1173.0377994506462,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,15,12,7,0,7,58,0,160.82201421301397,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,16,7,58,0,59,15,0,1435.0065823658726,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,17,51,58,0,50,6,0,1571.7661648203116,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,18,10,40,0,43,1,0,962.0662809241459,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,19,0,35,0,58,30,0,208.22891633030787,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,20,50,6,0,39,54,0,1754.5442004775518,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,21,52,30,0,0,16,0,800.1346494396927,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,22,4,46,0,52,52,0,1079.1261358596848,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,23,33,55,0,1,13,0,1445.200738797864,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,24,21,55,0,48,15,0,644.0385421761941,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,25,23,2,0,4,58,0,1315.1960614280274,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,26,55,57,0,30,7,0,715.7890474828217,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,27,52,52,0,3,31,0,226.73301051331458,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,28,58,47,0,4,39,0,1523.2981248400474,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,29,12,11,0,18,59,0,1296.8835230211657,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,30,59,0,0,36,44,0,601.9639021344715,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,31,20,11,0,59,55,0,1046.0551572575998,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,32,1,45,0,56,56,0,1188.8838841600386,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,33,41,16,0,2,50,0,265.24493901283796,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,34,48,25,0,5,3,0,72.1302313413354,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,35,50,34,0,8,5,0,207.14879272131714,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,36,25,16,0,59,56,0,127.41878985247543,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,161,37,20,1,0,31,52,0,1148.0208350405176,10.0
