run_id,traffic_seed,flight_id,start_x,start_y,start_z,goal_x,goal_y,goal_z,etd,speed
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,0,51,2,0,1,42,0,871.3808187145383,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,1,46,12,0,13,48,0,549.7603166776454,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,2,41,42,0,3,4,0,1668.8375237478817,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,3,50,13,0,24,58,0,1002.9638695658429,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,4,25,12,0,45,58,0,389.7240091182146,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,5,46,54,0,15,2,0,809.2373214157725,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,6,52,0,0,21,58,0,104.25762601159192,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,7,57,28,0,17,57,0,1276.9831279986568,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,8,28,2,0,20,55,0,899.2395083129386,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,9,51,48,0,7,3,0,1795.7070709125783,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,10,35,4,0,23,56,0,380.0521758263045,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,11,36,4,0,49,53,0,1691.1273220589208,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,12,48,27,0,0,26,0,593.0273693936596,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,13,13,11,0,43,50,0,1215.1302678254513,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,14,51,58,0,59,5,0,682.874588522573,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,15,57,18,0,7,30,0,1719.05603886711,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,16,48,0,0,28,54,0,830.6959222747778,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,17,50,53,0,33,7,0,442.0541203585768,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,18,21,1,0,9,55,0,365.67537186319817,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,19,50,42,0,2,39,0,1184.4491323567597,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,20,15,51,0,57,2,0,1547.8903446656548,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,21,30,1,0,33,50,0,910.9520085128211,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,22,7,44,0,58,9,0,346.0484669044635,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,23,54,8,0,10,51,0,1146.9214444446072,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,24,50,6,0,5,50,0,279.3713942932965,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,25,6,2,0,26,47,0,729.2096899865863,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,26,14,55,0,45,10,0,1661.20742045792,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,27,54,8,0,0,14,0,1404.5724683873868,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,28,56,6,0,58,56,0,1390.4049701134968,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,29,56,1,0,4,49,0,1528.405486276363,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,30,59,43,0,12,4,0,1175.177192248576,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,31,29,0,0,45,53,0,1702.4937769678713,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,32,53,38,0,5,46,0,407.2129589090868,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,33,2,50,0,40,10,0,1521.8503167926772,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,34,0,53,0,27,1,0,613.0059905866349,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,35,2,34,0,53,49,0,1739.649226766522,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,36,11,50,0,37,4,0,1335.528391383974,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,37,9,7,0,4,57,0,20.830882610880753,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,38,15,53,0,54,22,0,1119.9812606556773,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,471,39,0,52,0,53,6,0,511.3212113147923,10.0
