run_id,flight_id,degree,collective_influence,conflict_point_involvement,is_ci_top10
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,2,6.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,3,12.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,2,12.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,2,14.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,3,20.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,2,8.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,4,33.0,7,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,4,27.0,4,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,3,22.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,2,13.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,19,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,2,2.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,4,24.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,22,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,4,39.0,48,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,24,5,40.0,5,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,25,2,9.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,27,2,6.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,28,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,29,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,30,3,24.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,31,2,3.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,32,5,60.0,5,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,33,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,34,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,35,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,36,3,12.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,37,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,38,2,10.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,39,4,21.0,7,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,40,3,20.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,41,2,7.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,42,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,43,3,6.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,44,3,26.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,45,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,46,2,10.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,48,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,49,3,22.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,4,27.0,6,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,51,2,4.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,52,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,53,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,54,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,55,5,56.0,10,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,56,2,8.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,57,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,22.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,59,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,60,2,9.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,61,2,10.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,62,3,12.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,63,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,64,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,65,2,3.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,66,4,21.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,67,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,68,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,69,3,36.0,3,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,70,1,0.0,2,False
