run_id,traffic_seed,flight_id,start_x,start_y,start_z,goal_x,goal_y,goal_z,etd,speed
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,0,6,9,0,53,27,0,822.7315341273031,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,1,53,30,0,13,3,0,139.62495367897642,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,2,11,28,0,57,0,0,578.824256418563,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,3,2,43,0,52,5,0,984.3818525098212,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,4,1,10,0,55,57,0,1583.9259156410872,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,5,29,2,0,18,57,0,369.5008563831658,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,6,57,17,0,7,25,0,577.2708774213064,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,7,2,8,0,25,51,0,457.2165836476733,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,8,52,4,0,3,6,0,643.718012663235,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,9,7,10,0,59,43,0,308.90687232703874,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,10,23,6,0,38,57,0,1150.6373323319087,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,11,51,50,0,13,3,0,1079.579102778288,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,12,2,0,0,50,23,0,1052.451119349954,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,13,3,1,0,48,27,0,959.3000758688388,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,14,16,59,0,42,2,0,1522.6089153809971,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,15,9,45,0,56,26,0,756.2640182551016,10.0
