run_id,traffic_seed,flight_id,start_x,start_y,start_z,goal_x,goal_y,goal_z,etd,speed
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,0,1,15,0,57,31,0,1480.2319175789178,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,1,2,26,0,49,50,0,188.92302536962586,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,2,5,20,0,53,55,0,1718.7185510532677,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,3,59,13,0,35,57,0,373.504569078748,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,4,1,8,0,47,26,0,345.7384536458001,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,5,59,9,0,5,47,0,906.4311824148664,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,6,2,59,0,31,16,0,306.3340991664647,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,7,45,5,0,0,52,0,1614.3639657674046,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,8,11,10,0,59,42,0,911.6608668306343,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,9,19,53,0,51,17,0,206.3254979703747,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,10,54,10,0,1,15,0,762.6750685979393,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,11,6,10,0,57,10,0,1303.2687733359626,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,12,2,21,0,59,49,0,11.625146819031752,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,13,24,59,0,20,9,0,728.7847072125595,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,14,15,2,0,36,51,0,1180.4352902201106,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,15,14,33,0,55,2,0,1178.796288813591,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,16,0,47,0,46,5,0,647.2605805019257,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,17,57,42,0,13,18,0,1479.1643904317573,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,18,7,50,0,54,30,0,710.4738608626711,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,19,52,23,0,0,57,0,487.66059316233634,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,20,58,18,0,14,58,0,1395.8479638437811,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,21,56,54,0,31,8,0,626.0988916496248,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,22,52,40,0,7,2,0,615.5703327703566,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,23,8,4,0,11,59,0,947.599771299958,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,24,47,12,0,2,34,0,1584.6023372954612,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,25,4,10,0,9,58,0,1694.6458024852298,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,281,26,5,16,0,57,32,0,1000.4013081258863,10.0
