run_id,flight_id,degree,collective_influence,conflict_point_involvement,is_ci_top10
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,0,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,1,2,8.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,2,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,3,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,4,3,16.0,3,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,5,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,6,5,60.0,6,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,7,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,8,7,108.0,9,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,9,2,13.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,10,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,11,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,12,2,3.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,13,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,14,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,15,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,16,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,18,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,19,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,20,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,21,2,0.0,16,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,22,3,32.0,3,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,23,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,24,2,0.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,25,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,26,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,27,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,28,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,29,2,1.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,30,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,31,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,32,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,33,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,34,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,35,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,36,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,37,3,30.0,5,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,38,3,30.0,4,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,39,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,40,3,4.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,41,3,24.0,4,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,42,2,2.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,43,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,44,2,13.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,45,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,46,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,47,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,48,3,4.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,49,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,50,3,2.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,51,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,52,3,8.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,53,3,10.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,54,2,6.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,55,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,56,2,7.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,57,1,0.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,58,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,59,4,24.0,5,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,60,3,22.0,5,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,61,3,2.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,62,2,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,63,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,64,2,6.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,65,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,66,2,6.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,67,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,68,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,69,2,1.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,70,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,71,2,1.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,72,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,73,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,74,2,0.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,75,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,76,2,15.0,4,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,77,2,6.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,78,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,79,2,2.0,5,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,80,1,0.0,15,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,81,6,60.0,9,True
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,82,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,83,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,84,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,85,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,86,1,0.0,2,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,87,3,6.0,3,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,88,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,89,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,90,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,91,0,0.0,0,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,92,1,0.0,1,False
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,93,1,0.0,2,False
