run_id,traffic_seed,flight_id,start_x,start_y,start_z,goal_x,goal_y,goal_z,etd,speed
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,0,43,31,0,3,2,0,1210.7621322743653,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,1,39,52,0,46,4,0,1444.682463991108,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,2,45,57,0,1,18,0,259.3760909332763,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,3,20,4,0,15,59,0,634.7554187452772,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,4,39,55,0,4,2,0,1398.6625118997476,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,5,37,44,0,6,3,0,324.1192828911214,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,6,35,2,0,19,54,0,1142.916016193392,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,7,34,57,0,25,0,0,1729.8092012426475,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,8,2,51,0,34,5,0,1204.1127627840751,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,9,35,11,0,17,59,0,1741.432171369573,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,10,9,37,0,47,2,0,1763.4143853134108,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,11,20,55,0,28,0,0,1070.6780018909867,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,12,46,6,0,5,51,0,436.3502972548111,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,13,14,47,0,55,17,0,375.4088010639975,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,14,39,0,0,0,59,0,542.1680835293668,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,15,53,51,0,32,7,0,1710.8876956281367,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,16,58,7,0,2,15,0,686.5214313767852,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,17,49,53,0,3,39,0,1602.5382588140328,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,18,0,6,0,41,54,0,769.5755245868264,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,19,15,51,0,47,12,0,400.7821327858622,10.0
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,17,20,56,1,0,2,15,0,397.8987774699024,10.0
